"ID";"Description";"setSize";"enrichmentScore";"NES";"pvalue";"p.adjust";"qvalue";"rank";"leading_edge";"core_enrichment";"Class"
"GO:0046034";"GO:0046034";"ATP metabolic process";209;0.494306833538286;1.99865988411226;4.07024252337059e-10;1.0804643789311e-07;9.32066063007256e-08;3067;"tags=48%, list=20%, signal=39%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/ZBTB7A/ATP5F1E/HSPA8/APP/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/FIS1/NDUFA13/FBP1/ATP5PD/NDUFB5/HSPA1A/PKM/ATP5F1B/EP300/NDUFB10/SDHA/UCP2/NDUFS6/NDUFS7/NDUFA8/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/MT-ATP6/NDUFV3/ATP5MF/ATP5MC3/ATP6V1A/TSPO/HK1/NDUFS3/ATP5ME/OGDH/NDUFA1/GPI/NDUFC1/ATP5MG/NDUFA9/NDUFB6/MTCH2/NDUFC2/ATP1B1/NUDT5/NDUFB2/STOML2/CLPX/NDUFS8/VCP/GIT1/NDUFB7/ENO1/PRKACA/HK2/ATP6V1B2/ATP6V0C/SDHB/NDUFB1/NDUFS5/INSR/PARP1/PRKAG1/ATP5F1C/MAP2K1/STAT3/IER3/BCL2L13/NDUFA12/AK1/DDIT4/PGAM1/HDAC4/LIPA/ATP5PF/PGK1/BAD/ATP5MC1/PRKAG2/ARL2/NDUFB3/DMAC2L/NDUFB4/ENPP1/COL6A1";"BP"
"GO:0009205";"GO:0009205";"purine ribonucleoside triphosphate metabolic process";228;0.478410278019497;1.94831246151885;4.34131434537969e-10;1.10231633813119e-07;9.50916725720237e-08;3349;"tags=50%, list=22%, signal=39%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/ZBTB7A/NME4/ATP5F1E/HSPA8/APP/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/FIS1/NDUFA13/FBP1/ATP5PD/NDUFB5/HSPA1A/PKM/ATP5F1B/EP300/NDUFB10/SDHA/UCP2/NDUFS6/NDUFS7/NDUFA8/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/MT-ATP6/NDUFV3/ATP5MF/ATP5MC3/ATP6V1A/TSPO/HK1/NDUFS3/NME2/ATP5ME/OGDH/NDUFA1/GPI/NDUFC1/ATP5MG/NME1/NDUFA9/NDUFB6/MTCH2/NDUFC2/GNAI3/ATP1B1/IMPDH2/NUDT5/NDUFB2/STOML2/CLPX/NDUFS8/VCP/GIT1/NDUFB7/ENO1/PRKACA/HK2/ATP6V1B2/ATP6V0C/SDHB/NDUFB1/ENTPD7/NDUFS5/INSR/PARP1/PRKAG1/ATP5F1C/MAP2K1/STAT3/IER3/BCL2L13/NDUFA12/AK1/DDIT4/PGAM1/HDAC4/LIPA/ATP5PF/PGK1/BAD/ATP5MC1/PRKAG2/ARL2/NDUFB3/DMAC2L/NDUFB4/ENPP1/COL6A1/EFL1/SLC25A25/MTOR/BLOC1S6/ATP5PB/ATP7A/GTPBP1";"BP"
"GO:0009260";"GO:0009260";"ribonucleotide biosynthetic process";154;0.536464025648794;2.09556904306949;4.7006190905482e-10;1.1438173120334e-07;9.86717674007179e-08;2089;"tags=45%, list=14%, signal=40%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/NME4/ATP5F1E/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/APRT/GUK1/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/NDUFA13/PAPSS1/ATP5PD/NDUFB5/ATP5F1B/CMPK1/NDUFB10/SDHA/NDUFS6/NDUFS7/NDUFA8/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/MT-ATP6/NDUFV3/ATP5MF/ATP5MC3/NDUFS3/GMPS/NME2/ATP5ME/NDUFA1/NDUFC1/ATP5MG/NME1/NDUFA9/NDUFB6/NDUFC2/IMPDH2/GUCY1A1/NDUFB2/STOML2/NDUFS8/VCP/NDUFB7/ENO1/GART/ATP6V0C/SDHB/NDUFB1/NDUFS5/PARP1/ATP5F1C/UCK1/MAP2K1/STAT3";"BP"
"GO:0046390";"GO:0046390";"ribose phosphate biosynthetic process";159;0.527278853172053;2.06806813841512;4.92754155163689e-10;1.15107370646238e-07;9.92977425942491e-08;2989;"tags=52%, list=20%, signal=42%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/NME4/ATP5F1E/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/APRT/GUK1/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/NDUFA13/PAPSS1/ATP5PD/NDUFB5/ATP5F1B/CMPK1/NDUFB10/SDHA/G6PD/NDUFS6/NDUFS7/NDUFA8/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/MT-ATP6/NDUFV3/ATP5MF/ATP5MC3/NDUFS3/GMPS/NME2/ATP5ME/NDUFA1/NDUFC1/ATP5MG/NME1/NDUFA9/NDUFB6/NDUFC2/IMPDH2/GUCY1A1/NDUFB2/STOML2/NDUFS8/VCP/NDUFB7/ENO1/GART/ATP6V0C/SDHB/NDUFB1/NDUFS5/PARP1/ATP5F1C/UCK1/MAP2K1/STAT3/NDUFA12/ADSL/AK1/PRPS2/LIPA/ATP5PF/ATP5MC1/PRKAG2/DCK/NDUFB3/DMAC2L/NDUFB4";"BP"
"GO:0006164";"GO:0006164";"purine nucleotide biosynthetic process";168;0.51579003068963;2.02798709763051;7.65672179559044e-10;1.71981751100954e-07;1.4836060936719e-07;2989;"tags=50%, list=20%, signal=40%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/NME4/ATP5F1E/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/APRT/IDH2/GUK1/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/NDUFA13/PAPSS1/ATP5PD/NDUFB5/ATP5F1B/NDUFB10/SDHA/NDUFS6/NDUFS7/NDUFA8/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/MT-ATP6/NDUFV3/ATP5MF/ATP5MC3/NDUFS3/GMPS/NME2/ATP5ME/NDUFA1/NDUFC1/ATP5MG/NME1/NDUFA9/NDUFB6/NDUFC2/IMPDH2/GUCY1A1/NDUFB2/STOML2/NDUFS8/VCP/NDUFB7/ENO1/GART/ATP6V0C/SDHB/NDUFB1/NDUFS5/PARP1/ATP5F1C/MAP2K1/STAT3/NDUFA12/PARP9/ADSL/AK1/PRPS2/LIPA/NADK2/ATP5PF/ATP5MC1/PRKAG2/DCK/NDUFB3/DMAC2L/NAMPT/NDUFB4";"BP"
"GO:0009142";"GO:0009142";"nucleoside triphosphate biosynthetic process";115;0.57789878471413;2.18120606477299;8.19849670773767e-10;1.77330447308104e-07;1.52974679310848e-07;2089;"tags=55%, list=14%, signal=48%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/NME4/ATP5F1E/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/NDUFA13/ATP5PD/NDUFB5/ATP5F1B/NDUFB10/SDHA/NDUFS6/NDUFS7/NDUFA8/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/MT-ATP6/NDUFV3/ATP5MF/ATP5MC3/NDUFS3/NME2/ATP5ME/NDUFA1/NDUFC1/ATP5MG/NME1/NDUFA9/NDUFB6/NDUFC2/IMPDH2/NDUFB2/STOML2/NDUFS8/VCP/NDUFB7/ENO1/ATP6V0C/SDHB/NDUFB1/NDUFS5/PARP1/ATP5F1C/UCK1/MAP2K1/STAT3";"BP"
"GO:0098754";"GO:0098754";"detoxification";116;0.577819851090038;2.17063634743602;1.17701402360861e-09;2.45491496352653e-07;2.11774026954541e-07;2785;"tags=39%, list=19%, signal=32%";"GPX4/SELENOW/NQO1/PRDX2/MGST1/GSR/GSTK1/MT2A/TXNDC17/CAT/SOD1/PRXL2A/MT1E/PRDX6/MGST2/SELENOF/TXNRD1/MT1X/APOE/RDH11/SELENOT/PNKD/RALBP1/PRDX3/TP53INP1/DHFR/ABCB6/ADH5/SELENOS/AKR1A1/PRDX1/MGST3/ALDH2/HAGH/PRDX4/LANCL1/SLC30A1/MB/SESN1/SRXN1/NNT/GSTZ1/MT1G/SLC39A8/RAB29";"BP"
"GO:0022904";"GO:0022904";"respiratory electron transport chain";100;0.589460690810498;2.1555074845914;3.13947333816244e-09;6.32224975685126e-07;5.4539090368223e-07;1802;"tags=57%, list=12%, signal=50%";"MT-ND1/MT-ND4L/MT-CO3/NDUFV2/COX7A2L/ETFA/MT-CO2/MT-ND6/MT-ND2/UQCR11/MT-CYB/MT-ND4/UQCRC1/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/COX7C/CHCHD2/NDUFA3/ETFB/NDUFB9/COX7A2/NDUFB5/ISCU/NDUFB10/SDHA/NDUFS6/NDUFS7/COX6A1/COX8A/COX4I1/NDUFA8/NDUFA11/NDUFA7/UQCRQ/NDUFA5/COX6C/UQCR10/NDUFV3/UQCRB/NDUFS3/VPS54/COX6B1/NDUFA1/NDUFC1/NDUFA9/NDUFB6/MTCH2/NDUFC2/NDUFB2/NDUFS8/NDUFB7/SDHB/NDUFB1/NDUFS5";"BP"
"GO:0009141";"GO:0009141";"nucleoside triphosphate metabolic process";251;0.451198369278766;1.85280107523396;4.61964299029957e-09;8.9929050211165e-07;7.75775836897325e-07;3357;"tags=48%, list=22%, signal=38%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/ZBTB7A/NME4/ATP5F1E/HSPA8/APP/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/GUK1/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/FIS1/NDUFA13/FBP1/ATP5PD/NDUFB5/HSPA1A/PKM/ATP5F1B/EP300/NDUFB10/SDHA/UCP2/NDUFS6/NDUFS7/NDUFA8/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/MT-ATP6/NDUFV3/ATP5MF/ATP5MC3/ATP6V1A/TSPO/HK1/NDUFS3/NME2/ATP5ME/DCTPP1/OGDH/NDUFA1/GPI/NDUFC1/ATP5MG/NME1/NDUFA9/NUDT16/NDUFB6/MTCH2/NDUFC2/GNAI3/ATP1B1/IMPDH2/NUDT5/NDUFB2/STOML2/CLPX/NDUFS8/VCP/GIT1/NDUFB7/ENO1/PRKACA/HK2/ATP6V1B2/ATP6V0C/DUT/SDHB/NDUFB1/ENTPD7/NDUFS5/INSR/PARP1/PRKAG1/ATP5F1C/UCK1/MAP2K1/STAT3/IER3/BCL2L13/NDUFA12/AK1/DDIT4/PGAM1/HDAC4/LIPA/ATP5PF/PGK1/SAMHD1/BAD/ATP5MC1/PRKAG2/ARL2/NDUFB3/DMAC2L/NDUFB4/ENPP1/COL6A1/EFL1/SLC25A25/MTOR/BLOC1S6/ATP5PB/ATP7A/GTPBP1/NUDT15";"BP"
"GO:0072522";"GO:0072522";"purine-containing compound biosynthetic process";233;0.461443590431096;1.88568623270045;6.16773138096205e-09;1.16192100854253e-06;1.00233488588402e-06;2989;"tags=44%, list=20%, signal=36%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/NME4/ATP5F1E/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/APRT/IDH2/GUK1/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/NDUFA13/ACSL3/PAPSS1/ATP5PD/NDUFB5/ATP5F1B/PDHB/NDUFB10/SDHA/NDUFS6/NDUFS7/NDUFA8/MPC2/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/ELOVL5/MT-ATP6/NDUFV3/ATP5MF/ATP5MC3/NDUFS3/GMPS/NME2/PNP/ATP5ME/NDUFA1/NDUFC1/ATP5MG/NME1/NDUFA9/NDUFB6/CBR4/NDUFC2/IMPDH2/ACAT1/GUCY1A1/NDUFB2/STOML2/NDUFS8/VCP/ACSF3/BCKDK/NDUFB7/ENO1/GART/PPT1/ATP6V0C/SDHB/NDUFB1/PPCS/NDUFS5/ELOVL1/PARP1/ATP5F1C/ACLY/MAP2K1/STAT3/MMUT/NDUFA12/PDK4/PARP9/TECR/ADSL/AK1/PRPS2/LIPA/NADK2/ATP5PF/PDK1/PGK1/PDK3/ATP5MC1/PRKAG2/DCK/NDUFB3/DMAC2L/NAMPT/NDUFB4";"BP"
"GO:0009165";"GO:0009165";"nucleotide biosynthetic process";201;0.478282319790054;1.92272812667638;6.50685025984189e-09;1.18750017242115e-06;1.02440083367116e-06;2989;"tags=46%, list=20%, signal=37%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/NME4/ATP5F1E/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/APRT/IDH2/GUK1/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/NDUFA13/PAPSS1/ATP5PD/NDUFB5/ATP5F1B/CMPK1/NDUFB10/SDHA/NDUFS6/NDUFS7/NDUFA8/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/MT-ATP6/NDUFV3/ATP5MF/ATP5MC3/NDUFS3/GMPS/NME2/PNP/ATP5ME/NDUFA1/NDUFC1/ATP5MG/NME1/NDUFA9/FLAD1/NDUFB6/NDUFC2/IMPDH2/GUCY1A1/NDUFB2/STOML2/DCTD/NDUFS8/VCP/NDUFB7/ENO1/GART/ATP6V0C/DUT/SDHB/NDUFB1/NDUFS5/PARP1/ATP5F1C/UCK1/MAP2K1/STAT3/NDUFA12/PARP9/ADSL/AK1/PRPS2/LIPA/NADK2/ATP5PF/RRM1/ATP5MC1/PRKAG2/RRM2/DCK/NDUFB3/DMAC2L/NAMPT/NDUFB4";"BP"
"GO:0009150";"GO:0009150";"purine ribonucleotide metabolic process";305;0.428069615850405;1.79810697637906;8.56012309379682e-09;1.51488238993253e-06;1.30681815396847e-06;3349;"tags=42%, list=22%, signal=33%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/ZBTB7A/NME4/ATP5F1E/HSPA8/APP/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/APRT/GUK1/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/FIS1/NDUFA13/FBP1/PAPSS1/ATP5PD/NDUFB5/HSPA1A/PKM/ATP5F1B/EP300/NDUFB10/SDHA/UCP2/NDUFS6/NDUFS7/NDUFA8/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/MT-ATP6/HINT1/NDUFV3/ATP5MF/ATP5MC3/ATP6V1A/TSPO/HK1/NDUFS3/GMPS/NME2/PNP/ATP5ME/OGDH/NDUFA1/GPI/NDUFC1/ATP5MG/NME1/NDUFA9/NDUFB6/MTCH2/NDUFC2/GNAI3/ATP1B1/IMPDH2/NUDT5/GUCY1A1/NDUFB2/STOML2/CLPX/NDUFS8/VCP/GIT1/NDUFB7/ENO1/GART/PRKACA/HK2/ATP6V1B2/ATP6V0C/SDHB/NUDT9/NDUFB1/ENTPD7/NDUFS5/INSR/PARP1/PRKAG1/GMPR2/ATP5F1C/MAP2K1/BPNT1/STAT3/IER3/BCL2L13/NDUFA12/ADSL/AK1/PDE4B/DDIT4/PGAM1/HDAC4/LIPA/ATP5PF/PGK1/BAD/ATP5MC1/PRKAG2/ARL2/NDUFB3/DMAC2L/NDUFB4/ENPP1/COL6A1/EFL1/ADCY3/SLC25A25/MTOR/BLOC1S6/ATP5PB/ATP7A/GTPBP1";"BP"
"GO:0098869";"GO:0098869";"cellular oxidant detoxification";71;0.628465363186679;2.21887418488168;1.23188561182255e-08;2.05548913515535e-06;1.77317429719782e-06;2558;"tags=41%, list=17%, signal=34%";"GPX4/SELENOW/NQO1/PRDX2/MGST1/GSR/GSTK1/TXNDC17/CAT/SOD1/PRXL2A/PRDX6/MGST2/SELENOF/TXNRD1/APOE/SELENOT/PRDX3/TP53INP1/DHFR/SELENOS/PRDX1/MGST3/PRDX4/MB/SESN1/SRXN1/NNT/GSTZ1";"BP"
"GO:0009117";"GO:0009117";"nucleotide metabolic process";434;0.386354312536349;1.67592007418444;1.22456197478163e-08;2.05548913515535e-06;1.77317429719782e-06;3357;"tags=38%, list=22%, signal=31%";"TMSB4X/MT-ND1/MT-ND4L/DCXR/NDUFV2/ZBTB7A/NME4/ATP5F1E/HSPA8/APP/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/APRT/IDH2/GUK1/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/FIS1/NDUFA13/FBP1/PAPSS1/TP53/ATP5PD/NDUFB5/HSPA1A/GPD2/PKM/ATP5F1B/CMPK1/EP300/NDUFB10/SDHA/UCP2/G6PD/NDUFS6/NDUFS7/NDUFA8/GOT2/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/MDH2/NDUFA5/MT-ATP6/HINT1/NDUFV3/ATP5MF/ATP5MC3/ATP6V1A/TSPO/HK1/NDUFS3/GMPS/NME2/PNP/ATP5ME/DCTPP1/OGDH/NDUFA1/GPI/NDUFC1/ATP5MG/NME1/NDUFA9/FLAD1/NUDT16/NDUFB6/MTCH2/NDUFC2/GNAI3/PGD/ATP1B1/IMPDH2/NUDT5/GUCY1A1/NDUFB2/STOML2/DCTD/CLPX/NDUFS8/PGLS/VCP/GIT1/NDUFB7/ENO1/CNP/GART/PRKACA/HK2/ATP6V1B2/ATP6V0C/DUT/SDHB/NUDT9/SLC25A11/NDUFB1/ENTPD7/NDUFS5/INSR/TALDO1/PARP1/PRKAG1/GMPR2/ATP5F1C/SMUG1/UCK1/MAP2K1/BPNT1/STAT3/IER3/IDH1/BCL2L13/DNPH1/NDUFA12/PARP9/ADSL/UNG/AK1/PDE4B/NNT/DDIT4/PGAM1/HDAC4/MDH1/PRPS2/LIPA/NADK2/ATP5PF/RRM1/PGK1/SAMHD1/RPIA/BAD/ATP5MC1/PRKAG2/RRM2/DCK/ARL2/NDUFB3/DMAC2L/NAMPT/NDUFB4/ENPP1/DERA/COL6A1/NAXD/EFL1/ADCY3/SLC25A25/SHMT1/MTOR/BLOC1S6/ATP5PB/ATP7A/GTPBP1/NUDT15";"BP"
"GO:0044403";"GO:0044403";"biological process involved in symbiotic interaction";184;0.479574835399135;1.90803440483067;2.15123344842148e-08;3.48977870521707e-06;3.01046879653369e-06;2378;"tags=35%, list=16%, signal=30%";"BST2/HSP90AB1/VAMP8/LAMP1/BSG/CD74/NECTIN2/CD46/PPIA/HSPD1/F11R/CTSB/GRK2/KIAA0319L/FUCA2/SCARB2/RAB7A/JPT2/SLC1A5/SLC7A1/CHMP3/HSPA1A/CHMP1B/ITGB6/CHMP1A/ITGB1/DAG1/CHMP4B/VAPA/NECTIN4/CHMP2A/DYNLT1/ITGAV/P4HB/ROMO1/SIVA1/CHMP5/LGALS1/KPNA6/CD81/ITGB5/NUP153/SLC52A2/FN1/TFRC/HYAL2/MYH9/NPC1/CHMP2B/ARL8B/INSR/RNASEK/SLC20A2/VPS37B/VPS4B/ZDHHC20/CHMP7/CXCR4/TUSC2/ZNF639/TRIM38/DDB1/FRK/NRP1";"BP"
"GO:0014821";"GO:0014821";"phasic smooth muscle contraction";16;-0.928322466029348;-2.4471262997318;2.24908696630645e-08;3.54991023871072e-06;3.0623414568258e-06;852;"tags=19%, list=6%, signal=18%";"HTR1D/DLG1/TBX3";"BP"
"GO:0006457";"GO:0006457";"protein folding";188;0.472568908556838;1.88668085253477;2.67246396961346e-08;4.10715515330069e-06;3.54305057024101e-06;3035;"tags=50%, list=20%, signal=40%";"HSPB1/B2M/HSP90AB1/CCDC47/HSPE1/HSP90AA1/HSPA8/CCT6A/CD74/AHSA1/TXNDC5/TAPBP/GRN/PPIA/DNAJC5/HSPD1/PDIA3/BAG1/CDC37/LMAN1/CRTAP/PFDN2/MOGS/DNAJA2/CLU/PDIA6/HSPA1A/DNAJC21/UGGT1/PPIB/PFDN5/PPIC/QSOX1/CALR/FKBP8/WDR83OS/CCT3/HSPA9/HSPA4/KHSRP/DNAJA1/P4HB/CANX/DNAJB11/TBCB/HSPH1/AIFM1/MESD/NUDCD3/PDIA5/DNAJA3/SELENOF/TRAP1/DNAJC10/ERO1A/DNAJB1/PPIF/CLPX/PDCL3/HSPA5/GRPEL1/HSP90B1/CDC123/MPDU1/BAG3/UNC45A/CCT2/TTC1/PDCD5/BAG5/TOR1A/TCP1/PFDN6/VBP1/GFER/PPIL1/NUDCD2/HSPBP1/CCT8/DNAJB2/PDIA4/TBCC/PPIE/SH3GLB1/FKBP9/ERP29/METTL21A/NGLY1/SDF2L1/DNAJC3/PDRG1/ARL2/TSC1/RIC8A";"BP"
"GO:0009259";"GO:0009259";"ribonucleotide metabolic process";325;0.410971456261194;1.73598604232582;4.62525738925399e-08;6.92602644954957e-06;5.97475893791352e-06;3163;"tags=39%, list=21%, signal=31%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/ZBTB7A/NME4/ATP5F1E/HSPA8/APP/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/APRT/GUK1/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/FIS1/NDUFA13/FBP1/PAPSS1/ATP5PD/NDUFB5/HSPA1A/PKM/ATP5F1B/CMPK1/EP300/NDUFB10/SDHA/UCP2/NDUFS6/NDUFS7/NDUFA8/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/MT-ATP6/HINT1/NDUFV3/ATP5MF/ATP5MC3/ATP6V1A/TSPO/HK1/NDUFS3/GMPS/NME2/PNP/ATP5ME/OGDH/NDUFA1/GPI/NDUFC1/ATP5MG/NME1/NDUFA9/NDUFB6/MTCH2/NDUFC2/GNAI3/ATP1B1/IMPDH2/NUDT5/GUCY1A1/NDUFB2/STOML2/CLPX/NDUFS8/VCP/GIT1/NDUFB7/ENO1/GART/PRKACA/HK2/ATP6V1B2/ATP6V0C/SDHB/NUDT9/NDUFB1/ENTPD7/NDUFS5/INSR/PARP1/PRKAG1/GMPR2/ATP5F1C/UCK1/MAP2K1/BPNT1/STAT3/IER3/BCL2L13/NDUFA12/ADSL/AK1/PDE4B/DDIT4/PGAM1/HDAC4/LIPA/ATP5PF/PGK1/BAD/ATP5MC1/PRKAG2/DCK/ARL2/NDUFB3/DMAC2L/NDUFB4/ENPP1/COL6A1/EFL1/ADCY3/SLC25A25";"BP"
"GO:1901293";"GO:1901293";"nucleoside phosphate biosynthetic process";290;0.415792436909245;1.73752619252609;6.40457189443229e-08;9.35067496587115e-06;8.06638975967183e-06;2989;"tags=41%, list=20%, signal=34%";"TMSB4X/MT-ND1/UGDH/MT-ND4L/NDUFV2/NME4/ATP5F1E/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/APRT/IDH2/GUK1/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/NDUFA13/ACSL3/PAPSS1/ATP5PD/NDUFB5/ATP5F1B/CMPK1/PDHB/NDUFB10/SDHA/NDUFS6/NDUFS7/NDUFA8/MPC2/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/ELOVL5/MT-ATP6/NDUFV3/ATP5MF/ATP5MC3/HK1/NDUFS3/GMPS/NME2/PNP/ATP5ME/NDUFA1/NDUFC1/ATP5MG/NME1/NDUFA9/FLAD1/NDUFB6/CBR4/NDUFC2/NANS/IMPDH2/ACAT1/GUCY1A1/NDUFB2/STOML2/DCTD/GNPNAT1/NDUFS8/VCP/ACSF3/BCKDK/NDUFB7/ENO1/GART/PPT1/ATP6V0C/DUT/SDHB/NDUFB1/PPCS/NDUFS5/ELOVL1/PARP1/ATP5F1C/ACLY/UCK1/MAP2K1/STAT3/SLC35A1/MMUT/UGP2/NDUFA12/PDK4/PARP9/TECR/ADSL/CMAS/AK1/PRPS2/LIPA/NADK2/ATP5PF/PDK1/RRM1/TK1/PGK1/PDK3/ATP5MC1/PRKAG2/RRM2/DCK/NDUFB3/GNE/DMAC2L/NAMPT/NDUFB4";"BP"
"GO:0030003";"GO:0030003";"intracellular monoatomic cation homeostasis";435;0.381849958770613;1.65602458218541;6.74036152416075e-08;9.60090519538995e-06;8.28225166999573e-06;3137;"tags=29%, list=21%, signal=24%";"CYB561/B2M/SLC12A2/ASPH/CCDC47/FTH1/LAMP1/APP/CALM2/FTL/SLC39A6/ATP6AP1/CYBA/YWHAE/GRN/GRINA/MT2A/NPTN/RAB7A/CHP1/NDFIP1/TMEM165/TMCO1/SOD1/SLC39A7/ATP6V0E1/ANXA6/ISCU/ATP5F1B/HERPUD1/ARF1/SLC30A9/CLN3/ATP6V1G1/ATP2A2/IBTK/ATOX1/LAMP2/CALR/RMDN3/ATP6V0B/ATP2C1/ATP13A3/MT1E/CALM3/ATP6AP2/ATP13A1/BAX/ATP6V1A/ATP1A1/TMBIM6/AFG3L2/NCOA4/DIAPH1/SLC39A9/VPS54/CREG1/SLC9A1/CLCN3/ATP6V1F/MT1X/ATP6V0D1/TESMIN/ERO1A/APOE/ATP1B1/HEXB/MAIP1/STOML2/SNAPIN/TMEM9/HSP90B1/TFRC/SELENOK/SPNS1/PPT1/MCU/PRKACA/ATP6V1B2/SMDT1/ATP6V0C/EGLN1/CLN6/SMAD4/FLVCR1/PDZD8/MTLN/RNASEK/ABCB6/ATP6V0E2/ATP6V1D/SRI/BAK1/ATP2A3/RAP1GDS1/SLC30A5/IREB2/MCUR1/CNNM4/PLCB4/NEO1/SLC30A7/SLC30A1/BMPR1A/BOLA3/CYBRD1/STIM1/SLC9A7/MINPP1/MT1G/PDPK1/SLC40A1/ATP2B1/SLC39A8/ANKRD9/SCO2/FLNA/ATP2B4/GSTO1/SLC46A1/SLC39A13/CALM1/WFS1/ABCB7/BOK/CISD1";"BP"
"GO:0051701";"GO:0051701";"biological process involved in interaction with host";160;0.487009818087131;1.91029576337304;9.89498809956485e-08;1.37587453574902e-05;1.18690258256936e-05;2378;"tags=36%, list=16%, signal=31%";"HSP90AB1/VAMP8/LAMP1/BSG/CD74/NECTIN2/CD46/PPIA/F11R/CTSB/GRK2/KIAA0319L/FUCA2/SCARB2/RAB7A/JPT2/SLC1A5/SLC7A1/CHMP3/HSPA1A/CHMP1B/ITGB6/CHMP1A/ITGB1/DAG1/CHMP4B/VAPA/NECTIN4/CHMP2A/DYNLT1/ITGAV/P4HB/SIVA1/CHMP5/LGALS1/CD81/ITGB5/NUP153/SLC52A2/TFRC/HYAL2/MYH9/NPC1/CHMP2B/ARL8B/INSR/RNASEK/SLC20A2/VPS37B/VPS4B/ZDHHC20/CHMP7/CXCR4/ZNF639/TRIM38/DDB1/FRK/NRP1";"BP"
